date,arrival,departure,slot_arrival,slot_departure,holiday_type
2004.1.4,38232,37660,31233,32214,1
2004.1.5,30919,37807,28952,41255,0
2004.1.6,24997,36118,24831,36456,0
2004.1.7,24956,36126,24785,35556,0
2004.1.8,26249,35177,24335,34341,0
2004.1.9,26944,33106,23894,36883,0
2004.1.10,33929,32453,30398,30009,1
2004.1.11,36992,32504,30515,31026,1
2004.1.12,33626,34773,28041,39705,0
2004.1.13,30610,30065,23869,35338,0
2004.1.14,31248,29360,24587,34980,0
2004.1.15,34720,30542,24419,34331,0
2004.1.16,34914,28946,23783,36282,0
2004.1.17,36465,31677,29717,29787,1
2004.1.18,37201,30452,29674,30489,1
2004.1.19,32566,29088,27660,39284,0
2004.1.20,27159,37617,24041,38518,0
2004.1.21,24132,43562,27961,36085,2
2004.1.22,25233,29820,26088,36180,2
2004.1.23,31148,27926,25266,38035,2
2004.1.24,39537,25950,32708,31081,2
2004.1.25,51787,32207,36584,33449,2
2004.1.26,41558,35108,30461,41301,0
2004.1.27,33506,35227,23969,36502,0
2004.1.28,31240,35688,25178,35530,0
2004.1.29,30453,35917,24970,34601,0
2004.1.30,27092,34113,21902,35543,0
2004.1.31,31148,32890,29061,29555,1
2004.2.1,35719,33513,29959,30520,1
2004.2.2,32650,32294,36200,26137,0
2004.2.3,28094,28667,30494,27755,0
2004.2.4,29279,30653,30494,32895,0
2004.2.5,30648,30996,25882,33541,0
2004.2.6,30427,29690,25837,34741,0
2004.2.7,32389,28163,28436,28855,1
2004.2.8,37310,29869,28719,29357,1
2004.2.9,31248,28452,36363,26430,0
2004.2.10,26476,25600,31093,27749,0
2004.2.11,29131,27904,29490,31494,0
2004.2.12,27659,29526,25028,32353,0
2004.2.13,27388,29704,25368,33794,0
2004.2.14,30306,29278,27429,28210,1
2004.2.15,35709,32708,28846,28892,1
2004.2.16,31570,33096,35222,26053,0
2004.2.17,27344,27542,30272,27404,0
2004.2.18,29070,29801,30027,32433,0
2004.2.19,31395,32214,25575,32888,0
2004.2.20,30599,32245,25093,34190,0
2004.2.21,32619,30925,28239,27939,1
2004.2.22,36681,30877,28459,28517,1
2004.2.23,33881,32219,35349,26464,0
2004.2.24,29800,28369,30631,27972,0
2004.2.25,30501,30814,29350,31772,0
2004.2.26,31782,33216,25225,32515,0
2004.2.27,32746,36779,26338,34955,0
2004.2.28,34375,38066,28334,30566,1
2004.2.29,38605,29182,28495,29056,1
2004.3.1,47250,23561,42203,26227,1
2004.3.2,32517,20919,25926,25438,0
2004.3.3,26202,24974,26240,28244,0
2004.3.4,24392,25176,26438,27504,0
2004.3.5,24748,26025,25787,28939,0
2004.3.6,26108,24151,27313,27246,1
2004.3.7,28805,26168,27438,28108,1
2004.3.8,26324,25408,32694,26879,0
2004.3.9,21996,23542,24532,24740,0
2004.3.10,25030,27191,26317,28497,0
2004.3.11,25682,26356,26200,27885,0
2004.3.12,27728,27169,26305,28350,0
2004.3.13,28199,26292,27593,27474,1
2004.3.14,30922,28840,27697,28517,1
2004.3.15,28101,28785,32557,26818,0
2004.3.16,22895,24810,24666,24879,0
2004.3.17,23618,29075,26086,28614,0
2004.3.18,26722,29560,26041,28025,0
2004.3.19,28033,28906,26566,28215,0
2004.3.20,29627,27509,27282,27582,1
2004.3.21,33100,27765,28270,28121,1
2004.3.22,28370,28359,32431,26541,0
2004.3.23,23858,24817,24693,24658,0
2004.3.24,26163,28490,26151,28954,0
2004.3.25,28815,28213,26056,27649,0
2004.3.26,30588,29824,26223,28163,0
2004.3.27,30970,29319,27330,27619,1
2004.3.28,36179,30878,28863,29012,1
2004.3.29,31071,31397,34050,27664,0
2004.3.30,25468,27967,25495,25101,0
2004.3.31,25937,32687,27260,29899,0
2004.4.1,27512,32408,20989,22432,0
2004.4.2,26802,37594,22698,26571,0
2004.4.3,29676,40916,29298,32420,1
2004.4.4,31104,28393,28088,29536,1
2004.4.5,44997,23451,39441,28255,1
2004.4.6,33061,21393,20130,20854,0
2004.4.7,28417,26143,21941,21938,0
2004.4.8,26762,26414,21029,22374,0
2004.4.9,28567,26054,22356,24590,0
2004.4.10,29063,25606,28303,27845,1
2004.4.11,30812,26958,27219,28890,1
2004.4.12,28067,29718,22647,22000,0
2004.4.13,23364,24136,19504,20038,0
2004.4.14,25290,28936,22019,21744,0
2004.4.15,26026,33324,21365,22696,1
2004.4.16,25003,30080,22285,24677,0
2004.4.17,28821,29024,28477,27068,1
2004.4.18,33947,31087,27312,28775,1
2004.4.19,29666,32388,22480,20806,0
2004.4.20,25524,28530,19956,20750,0
2004.4.21,26258,31736,21557,21600,0
2004.4.22,29484,30671,20921,22088,0
2004.4.23,30200,32123,22126,25349,0
2004.4.24,32368,30093,21686,25432,1
2004.4.25,34779,33195,28224,29947,1
2004.4.26,30964,32632,22738,21458,0
2004.4.27,26162,27139,19911,20314,0
2004.4.28,31596,29113,21855,22104,0
2004.4.29,37591,29684,22029,23506,0
2004.4.30,36765,29788,22606,24946,0
2004.5.1,38346,30031,23030,26687,1
2004.5.2,39213,29531,29914,31683,1
2004.5.3,31096,27846,24647,22426,0
2004.5.4,24295,29534,18882,19841,0
2004.5.5,28957,36758,22961,23822,1
2004.5.6,25981,30145,22782,23482,0
2004.5.7,23086,28597,21995,22777,0
2004.5.8,25430,27697,21620,25624,1
2004.5.9,31322,31648,28559,31336,1
2004.5.10,28995,31075,22938,21719,0
2004.5.11,23392,25607,18724,18620,0
2004.5.12,25357,29634,18243,20376,0
2004.5.13,29132,30229,22729,23867,0
2004.5.14,30462,30106,21971,22659,0
2004.5.15,31976,28147,21759,25748,1
2004.5.16,34969,32946,28557,30972,1
2004.5.17,31165,31654,23611,21997,0
2004.5.18,25228,27298,18823,18702,0
2004.5.19,27651,30820,18158,20102,0
2004.5.20,31462,32448,22866,23860,0
2004.5.21,32458,33109,22094,22662,0
2004.5.22,32564,33486,21820,26678,1
2004.5.23,36168,34063,29107,31499,1
2004.5.24,31742,29767,23645,21792,0
2004.5.25,26785,28131,18690,18841,0
2004.5.26,33999,33487,18509,20318,1
2004.5.27,31860,29910,22498,23496,0
2004.5.28,30967,29356,22821,22521,0
2004.5.29,31664,27540,21576,26146,1
2004.5.30,36852,29927,29055,31069,1
2004.5.31,31638,28777,23546,21809,0
2004.6.1,24967,25415,18502,19809,0
2004.6.2,27257,29164,21904,25895,0
2004.6.3,30144,30227,21498,30953,0
2004.6.4,30062,28882,25256,26530,0
2004.6.5,31735,29160,21579,26559,1
2004.6.6,36256,31405,29451,30923,1
2004.6.7,31446,32448,22511,22462,0
2004.6.8,26188,27943,18874,20270,0
2004.6.9,26808,30310,21767,25514,0
2004.6.10,31206,33160,21313,30943,0
2004.6.11,32638,31062,26065,27387,0
2004.6.12,34643,29471,21874,26788,1
2004.6.13,38035,33197,29685,31236,1
2004.6.14,32694,33085,21756,22202,0
2004.6.15,27838,29533,18851,20039,0
2004.6.16,28512,32656,22035,25491,0
2004.6.17,31763,33302,21640,31620,0
2004.6.18,33037,34165,25789,27099,0
2004.6.19,35349,32607,21636,26880,1
2004.6.20,39687,36643,30103,32710,1
2004.6.21,35150,35704,22637,22560,0
2004.6.22,29564,31406,19512,19784,0
2004.6.23,30339,37140,22234,27139,0
2004.6.24,33648,37436,22391,32044,0
2004.6.25,35097,37405,26621,27737,0
2004.6.26,37549,36143,22772,27537,1
2004.6.27,38373,37447,29376,31448,1
2004.6.28,36253,38210,23008,23509,0
2004.6.29,32575,33273,20353,20385,0
2004.6.30,34018,38171,22704,27242,0
2004.7.1,35224,33202,32323,35059,0
2004.7.2,32922,31705,30775,30911,0
2004.7.3,36844,31345,23948,28158,1
2004.7.4,37900,34570,30150,32555,1
2004.7.5,35290,35165,32522,35320,0
2004.7.6,30401,30115,29077,30043,0
2004.7.7,31140,34018,29816,32512,0
2004.7.8,33296,35071,32351,34715,0
2004.7.9,33199,34176,31035,30792,0
2004.7.10,34446,35009,23273,27699,1
2004.7.11,37018,37583,30395,33001,1
2004.7.12,33726,36270,32184,34981,0
2004.7.13,30540,32559,28741,30123,0
2004.7.14,32094,38232,29450,33122,0
2004.7.15,36309,40806,33671,36040,0
2004.7.16,35351,39271,32356,32169,0
2004.7.17,38747,38805,36020,32643,1
2004.7.18,41685,37033,31408,33947,1
2004.7.19,37364,38758,33564,37270,0
2004.7.20,32028,32870,30040,31548,0
2004.7.21,33193,36553,30655,34434,0
2004.7.22,33546,37914,33464,36346,0
2004.7.23,33373,37829,32777,33508,0
2004.7.24,38028,40614,36408,33867,1
2004.7.25,41039,39985,31763,34643,1
2004.7.26,38609,39808,33902,37400,0
2004.7.27,33270,38010,31042,33316,0
2004.7.28,36429,42152,32474,35703,0
2004.7.29,38125,43158,34968,37908,0
2004.7.30,36405,46267,34383,35128,0
2004.7.31,39647,49353,38791,36443,1
2004.8.1,41637,50145,33660,37649,1
2004.8.2,40013,44399,44071,39697,0
2004.8.3,41826,38884,39873,34777,0
2004.8.4,43988,41965,42453,39242,0
2004.8.5,46870,40711,42746,35901,0
2004.8.6,44140,38955,36512,44322,0
2004.8.7,46086,39582,38798,34664,1
2004.8.8,48031,40339,33261,36016,1
2004.8.9,45724,39016,43341,38860,0
2004.8.10,39109,34752,37373,34119,0
2004.8.11,39313,39858,40342,37667,0
2004.8.12,43598,38910,41956,34909,0
2004.8.13,40882,38234,36237,43906,0
2004.8.14,43236,40031,38661,34329,1
2004.8.15,45000,39328,32858,34879,1
2004.8.16,44377,41698,42806,38533,0
2004.8.17,38758,36498,36777,33617,0
2004.8.18,40772,39441,40408,36689,0
2004.8.19,41833,37082,40120,34117,0
2004.8.20,41523,38353,35555,43447,0
2004.8.21,43760,40151,37219,33736,1
2004.8.22,43978,38609,31485,34065,1
2004.8.23,42476,37903,42932,38417,0
2004.8.24,36872,33934,35060,31993,0
2004.8.25,37090,38787,38686,35840,0
2004.8.26,39085,36731,40135,33199,0
2004.8.27,36302,36659,34570,41952,0
2004.8.28,37015,35628,35903,32327,1
2004.8.29,38507,34433,30703,33655,1
2004.8.30,33402,30243,39297,33958,0
2004.8.31,29674,30591,35113,32328,0
2004.9.1,28840,35007,30343,31623,0
2004.9.2,31151,33513,30246,29279,0
2004.9.3,29092,34564,29781,31078,0
2004.9.4,31826,33450,34899,31375,1
2004.9.5,36470,33745,29824,32083,1
2004.9.6,33329,33824,32091,31329,0
2004.9.7,26730,27847,25610,25511,0
2004.9.8,28691,35103,30345,31673,0
2004.9.9,30635,32316,29533,28802,0
2004.9.10,32038,33605,29584,30846,0
2004.9.11,34161,32121,34425,31331,1
2004.9.12,37610,33545,30003,31973,1
2004.9.13,34369,33843,31983,31285,0
2004.9.14,28564,29518,26976,28078,0
2004.9.15,30209,32415,29781,30189,0
2004.9.16,33478,31976,28769,28208,0
2004.9.17,35199,32608,29688,30884,0
2004.9.18,38120,31566,35700,30767,1
2004.9.19,36911,30665,29736,31683,1
2004.9.20,33865,31446,31888,31523,0
2004.9.21,26927,27739,26690,27575,0
2004.9.22,28974,31862,29897,29854,0
2004.9.23,31900,36732,28921,28644,0
2004.9.24,27488,40131,29909,32521,0
2004.9.25,28851,49190,37611,36951,3
2004.9.26,26795,45678,31046,36243,3
2004.9.27,28251,30427,32214,31361,3
2004.9.28,30067,19966,29557,28385,3
2004.9.29,46707,25663,36700,32538,3
2004.9.30,41343,24625,30624,30340,0
2004.10.1,34811,24027,31933,33331,0
2004.10.2,34675,25500,34741,30616,1
2004.10.3,39894,31019,30345,32170,1
2004.10.4,35191,32607,36600,33075,0
2004.10.5,27826,30676,27350,29834,0
2004.10.6,28571,33737,32934,34421,0
2004.10.7,30493,35017,29142,35877,0
2004.10.8,30288,36475,31595,33745,0
2004.10.9,32473,33301,35161,30373,1
2004.10.10,38230,38881,31474,33943,1
2004.10.11,33728,39232,37652,34329,0
2004.10.12,29403,32856,28026,30116,0
2004.10.13,31232,35273,32691,34503,0
2004.10.14,32810,35646,29423,36017,0
2004.10.15,35084,38248,32405,34662,0
2004.10.16,36113,35186,34339,31223,1
2004.10.17,41250,37697,31233,33296,1
2004.10.18,37624,36047,37502,32905,0
2004.10.19,30227,30886,27757,29894,0
2004.10.20,31227,33108,31786,31720,0
2004.10.21,35735,37509,29718,38165,0
2004.10.22,36835,36251,32986,34078,0
2004.10.23,36985,34868,35050,31741,1
2004.10.24,39464,38285,30860,33795,1
2004.10.25,36673,36387,37265,32525,0
2004.10.26,29874,32104,27746,29901,0
2004.10.27,31056,33946,32759,33995,0
2004.10.28,34275,33981,29168,35970,0
2004.10.29,34586,35708,32204,34128,0
2004.10.30,36626,33893,35402,31136,1
2004.10.31,38789,37115,31399,34101,1
2004.11.1,34157,34012,31828,38004,0
2004.11.2,28154,28615,24863,30498,0
2004.11.3,31052,34818,28540,35343,0
2004.11.4,31731,34139,30500,34145,0
2004.11.5,32373,36105,31646,36499,0
2004.11.6,34592,32518,35034,30906,1
2004.11.7,41380,36260,31413,33238,1
2004.11.8,34716,33058,31199,37204,0
2004.11.9,28034,28861,24259,30300,0
2004.11.10,30602,34809,28606,34291,0
2004.11.11,35451,34853,30418,34707,0
2004.11.12,33800,34433,31206,34869,0
2004.11.13,37948,33993,36112,32417,1
2004.11.14,40006,35836,31182,33024,1
2004.11.15,35690,34914,31311,36724,0
2004.11.16,29120,30638,24665,30404,0
2004.11.17,29899,35732,28540,34012,0
2004.11.18,32159,35931,30049,33837,0
2004.11.19,32806,37037,30884,35183,0
2004.11.20,37298,34566,35360,31579,1
2004.11.21,41531,36638,31396,32580,1
2004.11.22,35716,36086,31148,38012,0
2004.11.23,30809,33101,24722,30465,0
2004.11.24,32289,36319,28627,34689,0
2004.11.25,35440,34816,30152,33650,0
2004.11.26,32638,36030,30754,34776,0
2004.11.27,36436,33870,35336,31471,1
2004.11.28,40213,37239,31626,33280,1
2004.11.29,35974,34248,30726,37330,0
2004.11.30,30157,30004,24370,29444,0
2004.12.1,32094,33224,29836,31323,0
2004.12.2,31649,31850,31712,31810,0
2004.12.3,30796,33311,31459,31202,0
2004.12.4,34425,29521,34765,30560,1
2004.12.5,38735,35801,31417,34092,1
2004.12.6,34355,32387,33694,31758,0
2004.12.7,30159,28598,27900,28168,0
2004.12.8,30390,33984,29523,31355,0
2004.12.9,32937,34302,31791,31782,0
2004.12.10,32597,36167,31923,31821,0
2004.12.11,35857,32483,35730,31394,1
2004.12.12,39372,36454,31441,33528,1
2004.12.13,35673,33372,34308,32659,0
2004.12.14,30542,30325,27499,27703,0
2004.12.15,34351,36490,29946,31851,0
2004.12.16,35900,35337,32302,31883,0
2004.12.17,33285,36276,32247,31517,0
2004.12.18,37927,33024,35907,32024,1
2004.12.19,39353,36809,31372,33520,1
2004.12.20,35371,33078,34203,33425,0
2004.12.21,32255,27873,29029,28718,0
2004.12.22,34733,30879,30081,31343,0
2004.12.23,38056,33070,33214,33612,0
2004.12.24,30973,31305,33605,32782,0
2004.12.25,27483,27238,36022,30398,1
2004.12.26,32418,32261,31187,33519,1
2004.12.27,32072,31405,34572,33309,0
2004.12.28,29529,30363,29418,29405,0
2004.12.29,30732,32712,29921,31739,0
2004.12.30,34773,35578,34084,34017,0
2004.12.31,28302,34523,34039,33758,0
2005.1.1,21535,29358,29030,36482,1
2005.1.2,33663,35317,39443,36268,1
2005.1.3,32586,36545,32890,38525,0
2005.1.4,28854,36484,25946,38146,0
2005.1.5,28385,39158,27251,39806,0
2005.1.6,26903,38308,27803,37751,0
2005.1.7,25172,39053,23052,34872,0
2005.1.8,32371,36854,30798,37427,1
2005.1.9,35680,37793,39638,35554,1
2005.1.10,31343,36884,32107,37768,0
2005.1.11,28644,34688,25033,37012,0
2005.1.12,30126,36809,26719,38935,0
2005.1.13,31893,36301,27732,36593,0
2005.1.14,32781,37587,23222,34655,0
2005.1.15,37770,35448,29282,36557,1
2005.1.16,41442,37742,38825,35532,1
2005.1.17,38146,37049,31733,37395,0
2005.1.18,32314,33310,24793,36209,0
2005.1.19,33913,38441,27134,39428,0
2005.1.20,35744,38796,28105,37158,0
2005.1.21,35357,38551,23267,34697,0
2005.1.22,38172,34822,29793,36762,1
2005.1.23,42573,37287,39738,35965,1
2005.1.24,39908,36406,31934,37963,0
2005.1.25,34545,34185,24983,36236,0
2005.1.26,36449,36472,27257,39179,0
2005.1.27,37407,36101,27801,37402,0
2005.1.28,35723,36061,23146,34051,0
2005.1.29,39707,33382,29971,37607,1
2005.1.30,43425,33913,39883,36552,1
2005.1.31,39511,28518,32182,37556,0
2005.2.1,35048,26776,30739,30293,0
2005.2.2,36186,30095,32120,34129,0
2005.2.3,37382,34258,33194,33961,0
2005.2.4,34639,36869,34539,33911,0
2005.2.5,37203,41697,30510,39043,1
2005.2.6,37091,41139,41163,37760,1
2005.2.7,32525,32117,36812,37793,0
2005.2.8,30615,28046,33338,32957,2
2005.2.9,32529,24293,33599,35345,2
2005.2.10,45535,29903,38766,36186,2
2005.2.11,38679,29135,36122,35165,0
2005.2.12,39223,31628,30940,38345,1
2005.2.13,48971,40917,44874,39549,1
2005.2.14,40375,37195,37299,37441,0
2005.2.15,33219,34796,31088,30505,0
2005.2.16,31652,37758,31065,33137,0
2005.2.17,30295,39467,32912,34032,0
2005.2.18,29011,41004,34016,33649,0
2005.2.19,33154,39561,29488,36759,1
2005.2.20,40001,42184,39769,35352,1
2005.2.21,36699,39164,35628,35756,0
2005.2.22,32826,33178,30201,29660,0
2005.2.23,35527,37540,30982,33245,0
2005.2.24,37160,38837,33368,33667,0
2005.2.25,36045,41666,32986,32963,0
2005.2.26,39856,39508,29385,36564,1
2005.2.27,44258,38197,39514,35247,1
2005.2.28,41154,32038,35623,35848,0
2005.3.1,39726,29506,30921,29377,1
2005.3.2,34682,28621,28394,27854,0
2005.3.3,31152,30665,27035,29046,0
2005.3.4,29349,30640,28409,28514,0
2005.3.5,32101,30449,28024,35051,1
2005.3.6,34914,32239,38334,34580,1
2005.3.7,31602,32459,29322,28237,0
2005.3.8,26244,27731,34669,21929,0
2005.3.9,27623,30097,28129,27982,0
2005.3.10,29277,32152,26299,28537,0
2005.3.11,30741,33464,28847,28964,0
2005.3.12,33584,30936,27821,34710,1
2005.3.13,37136,32143,37834,34307,1
2005.3.14,33475,32828,29032,27588,0
2005.3.15,29111,29675,34924,22407,0
2005.3.16,30628,32763,28371,27856,0
2005.3.17,31300,35128,26289,28761,0
2005.3.18,32181,34346,28825,28840,0
2005.3.19,37017,31643,29100,35371,1
2005.3.20,40202,33504,38298,34373,1
2005.3.21,34285,35227,28839,28458,0
2005.3.22,28686,29271,35205,22073,0
2005.3.23,29993,31488,28119,27872,0
2005.3.24,32649,34119,26863,29330,0
2005.3.25,35687,35070,29347,28763,0
2005.3.26,34807,32884,28095,34800,1
2005.3.27,37201,34963,38232,34349,1
2005.3.28,34230,39064,29718,28993,0
2005.3.29,30015,33685,36074,22620,0
2005.3.30,29557,36382,29224,29247,0
2005.3.31,31549,38770,27415,30050,0
2005.4.1,31600,40455,29897,39301,0
2005.4.2,31845,40832,28622,36364,1
2005.4.3,35610,39395,38634,36326,1
2005.4.4,33650,33478,31496,31218,0
2005.4.5,38783,29263,37576,23248,1
2005.4.6,34628,31480,30318,28982,0
2005.4.7,31485,31379,30790,36298,0
2005.4.8,32686,33896,30400,38950,0
2005.4.9,32446,30930,28721,35449,1
2005.4.10,37776,33912,39110,34884,1
2005.4.11,34258,33286,31532,31120,0
2005.4.12,27971,29268,37236,23845,0
2005.4.13,30307,33570,30187,28901,0
2005.4.14,31763,32523,30583,35535,0
2005.4.15,33983,36710,30142,39822,0
2005.4.16,35199,33921,28729,35890,1
2005.4.17,37559,37301,38996,35012,1
2005.4.18,32610,35737,30757,30906,0
2005.4.19,27783,30786,36495,23247,0
2005.4.20,28837,34971,30212,29214,0
2005.4.21,32538,33086,30510,35603,0
2005.4.22,34773,37245,29849,39480,0
2005.4.23,34771,32082,28394,35523,1
2005.4.24,38042,35119,39152,35083,1
2005.4.25,32146,37281,31112,31152,0
2005.4.26,29489,30959,36707,23636,0
2005.4.27,31161,32556,30284,28983,0
2005.4.28,38028,32163,30655,36154,0
2005.4.29,41904,33976,31234,39493,0
2005.4.30,40193,33455,29423,36708,1
2005.5.1,41129,31044,40911,36537,1
2005.5.2,34208,29800,32181,30394,0
2005.5.3,30396,28824,28800,33003,0
2005.5.4,24795,38367,27777,32331,0
2005.5.5,27216,43730,32303,39923,1
2005.5.6,26348,33632,26504,32803,0
2005.5.7,28675,32026,29445,36807,1
2005.5.8,40120,35397,40254,36165,1
2005.5.9,32085,34597,31915,30311,0
2005.5.10,27709,29635,27632,32727,0
2005.5.11,26534,31857,27612,31943,0
2005.5.12,30393,32136,28355,32641,0
2005.5.13,33565,36313,26528,32725,0
2005.5.14,35370,30624,29209,35913,1
2005.5.15,39485,32705,39502,35385,1
2005.5.16,34785,35421,32079,29871,0
2005.5.17,29246,31097,27392,32722,0
2005.5.18,30633,33868,27767,31980,0
2005.5.19,31264,33973,28265,33192,0
2005.5.20,34854,35811,26440,32380,0
2005.5.21,36575,32545,29130,36144,1
2005.5.22,39126,35133,39447,35416,1
2005.5.23,34465,36391,32536,30173,0
2005.5.24,29300,31690,27561,32740,0
2005.5.25,30733,35334,27687,31841,0
2005.5.26,33968,35301,28150,32966,0
2005.5.27,36577,39167,26581,32807,0
2005.5.28,36971,35114,29323,37171,1
2005.5.29,41876,34479,40994,35618,1
2005.5.30,36416,36732,32324,30643,0
2005.5.31,30499,31669,27528,32739,0
2005.6.1,30598,32424,29326,31181,0
2005.6.2,33418,37315,33456,33795,0
2005.6.3,34123,45677,36003,35159,0
2005.6.4,34554,45814,29617,39360,1
2005.6.5,37594,38276,39313,35126,1
2005.6.6,50776,30610,35713,31016,1
2005.6.7,40530,26450,29416,30028,0
2005.6.8,36004,31550,30175,31414,0
2005.6.9,33345,32573,32075,32543,0
2005.6.10,34122,35522,35050,33601,0
2005.6.11,35091,31837,28376,36046,1
2005.6.12,39722,34244,38371,34516,1
2005.6.13,35335,36182,33922,35890,0
2005.6.14,29223,31770,28461,29678,0
2005.6.15,32485,36191,30174,31851,0
2005.6.16,33306,35176,32172,32829,0
2005.6.17,37078,38765,35147,33250,0
2005.6.18,38473,35554,29287,36442,1
2005.6.19,41527,39197,40073,36057,1
2005.6.20,35236,39148,33839,35699,0
2005.6.21,31374,34453,28797,29412,0
2005.6.22,33294,39085,30642,31993,0
2005.6.23,36145,39278,32998,33281,0
2005.6.24,38566,43165,35368,34393,0
2005.6.25,39702,39763,30013,38206,1
2005.6.26,43544,41012,40381,35962,1
2005.6.27,39261,40312,34037,35363,0
2005.6.28,33334,36985,29068,30255,0
2005.6.29,36935,39082,31428,32878,0
2005.6.30,38416,39259,33298,33920,0
2005.7.1,37653,36743,36443,35450,0
2005.7.2,38122,33747,30205,37179,1
2005.7.3,40059,35505,39632,36733,1
2005.7.4,37334,35743,36886,35871,0
2005.7.5,31909,33077,31772,34179,0
2005.7.6,33828,35705,33694,36829,0
2005.7.7,34584,36209,37367,34280,0
2005.7.8,36792,40219,37261,36209,0
2005.7.9,37720,37056,30146,36896,1
2005.7.10,39093,39643,39345,36381,1
2005.7.11,38285,39826,37682,37509,0
2005.7.12,34395,35152,31937,34115,0
2005.7.13,36022,38456,33420,36057,0
2005.7.14,36264,39943,37527,35230,0
2005.7.15,38373,42023,37473,36127,0
2005.7.16,41399,41186,31092,38285,1
2005.7.17,41218,41794,40674,37739,1
2005.7.18,36209,40250,36546,35761,0
2005.7.19,32906,38704,32078,34765,0
2005.7.20,35948,40625,33137,36706,0
2005.7.21,36143,39814,36795,35319,0
2005.7.22,36057,42339,36685,36309,0
2005.7.23,40026,42303,30996,39182,1
2005.7.24,41930,41868,40261,36920,1
2005.7.25,41316,41277,38899,38351,0
2005.7.26,35432,38238,32802,34712,0
2005.7.27,40363,43064,35293,38515,0
2005.7.28,38902,43773,37185,35915,0
2005.7.29,38507,49952,38014,38158,0
2005.7.30,41946,51527,32940,42498,1
2005.7.31,44272,51874,43041,39871,1
2005.8.1,40663,47455,41129,47416,0
2005.8.2,40454,39434,40507,38666,0
2005.8.3,47096,45667,45764,43135,0
2005.8.4,45853,40690,46189,40833,0
2005.8.5,45354,42126,47241,41091,0
2005.8.6,45299,41308,31605,38891,1
2005.8.7,49901,41497,42825,39412,1
2005.8.8,44356,42127,40944,44985,0
2005.8.9,37009,37767,38260,38683,0
